title,company,link,job_desc,job_func,location,job_type,source,selected
Philippines Based Market Research Assistant (fresh graduates are encouraged to apply),RONIN Research (HK) Limited,https://ph.linkedin.com/jobs/view/philippines-based-market-research-assistant-fresh-graduates-are-encouraged-to-apply-at-ronin-research-hk-limited-4115075510?position=7&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=pvUaMGi0GI0mL%2FJwfaS5Tw%3D%3D,"RONIN International (part of the Rippleffect Group) is an award-winning independent market research and consultancy company. Offering qualitative, quantitative, and mixed methods market research worldwide, we are proud to be the research partner of many leading global brands. We operate globally, with headquarter in London and local offices in Lancaster, Hamburg, Porto, New York, and Hong Kong.The RONIN Digital Research department was established in 2019 to enhance research fieldwork through innovative digital methodologies. These digital approaches differ significantly from traditional research methods, allowing us to improve the effectiveness and efficiency on a wide range of projects. Our primary focus is on reaching 'hard to reach' audiences, targeting high-caliber professionals, senior management in large organizations, scientists, specialists from various fields, policymakers, key opinion leaders, and other top-tier influencers.The Digital Research department is a young and rapidly growing department, with research team based in different locations including UK, EU, US, and Asia.The Asia based Market Research Assistants will work as part of the fast-growing Asia research team, reporting to management team based in Hong Kong. The Asia based Market Research Assistants will collaborate closely with colleagues in Asia on a daily basis (Indonesia, Philippines, Vietnam, Malaysia and other regions). Occasionally Research Assistant will also be expected to work with colleagues based in UK, EU and US. The Research Assistants are expected to work on both traditional CATI research projects and digital research projects. The Research Assistants need to take the initiative and be creative in terms of identifying the most suitable &amp; effective fieldwork approach tailored to the needs of each study.Full training will be provided on traditional market research methodologies as well as digital methodologies.This is an entry-level position, ideal for those looking to start their career in market research. As RONIN expands further into the Asian markets, we are committed to providing clear progression routes for our members who excel in their roles. High achievers will have the opportunity to advance to Full Researcher positions and Senior Researcher positions, which are the next steps for new starters on our progression framework. We encourage all team members to focus on their personal development and strive for growth within the organization.Core duties:Gain a full understanding of the needs and relevant profiles of each research project;Identify the most suitable digital approaches for each research project;Use different research methods (including but not limited to, CATI, digital research, social media research, and desk research methods) to identify suitable potential respondents for different projects;Learn how best to approach potential survey participants, present a clear reason for participation and how to take part.Recruit suitable participants for research;Conducting outbound calls to research participants to carry out screening calls, telephone interviews and in-depth interviews;Gathering insights and conducting the coding;Managing on-line focus groups and reporting accurate data;Ensure each step of a project happens smoothly throughout its entire life circle;Communicate regularly with other departments as well as other members in digital department;Maintain full records of work progress on each project;Report the progress to Digital Supervisors and Digital managers on assigned projects on the regular basis;Ensure efficiency &amp; effectiveness requirements are met on each project;Carry out project related admin tasks where necessary;Recognize potential barriers at early stage of projects and suggest methodologies &amp; changes to make the projects feasible;Maintain the relationship with research participants and maintain SQL database;Adhere to RONIN's market research quality procedures;Gain a good understanding of the market research process and of confidentiality requirements relating to GDPR and trade organisation best practice, including processes and procedures relating to RONIN’s certification to ISO 20252, ISO 27001 and Cyber Essentials Plus.Perform to the expected quality requirements.Qualifications required: Hold undergraduate degrees (bachelor's degrees) or postgraduate degrees, ideally good honours degree or equivalent, from a renowned university or institution;Language Skill requirementsEnglish – fluent level for spoken English; Professional level for written EnglishEssential skills needed for the role:Logical and creative thinking skills;Always having an open mind and be keen to explore new solutions and new tools;High level of accuracy and strong attention to detail;Excellent written communication skills;Confidence in communicating with senior respondents including C-level, Directors, KOLs, etc;Confidence in communicating with respondents in different countries and from different background;Ability to keep work well-organised;Ability to work under pressure and to tight deadlines;Ability to produce quality work independently;Ability to work on multiple projects simultaneously;Effective prioritisation of tasks and personal time management;Willingness to reply to emails / social media messages outside standard working hours, if necessary, to cope with international respondents’ time zones;Good understanding of major social media platforms;An excellent telephone mannerConfident interpersonal and communication skillsA native language speaker, with a good understanding of spoken and written EnglishPerseveranceGood organisational and time management skillsGood computer literacy and attention to detailDesirable skills:Previous market research experience (this is not essential as full training will be provided – new graduates are welcomed for this role)Other language skills in addition to English (fluent level+)Location Details: To start with, Research Assistants are expected to work remotely using their own laptops, by connecting to RONIN remote servers.Research Assistants are expected to work in an approved home-working environment that can meet the minimum requirements.Office-based work / Hybrid work may become an option at a later stage.Working Hours: We are looking for candidates who are available to work full-time for 40 hours per week.Seniority: This is an entry-level position with exciting opportunities for career progression. We are committed to supporting our team members in their professional development, and there are clear pathways available for those who excel in their roles.Shift &amp; Project Schedule: Typical working hours are 9AM-6PM local time, Monday to Friday.RONIN works on international projects targeting different markets. Research Assistants may be expected to work during shifts that can better fit in with the core business hours of the targeting markets.According to the needs of the projects, training program, and international team collaboration, you may also be required to work during different shifts. You will need to work during hours considered suitable by your line manager.For Asia based research team, APAC projects will be prioritized wherever possible, to minimise the impact of time zones.",Sciences,Philippines,Full-time,Linkedin,1
Associate Researcher - WFH,Outsourced,https://ph.linkedin.com/jobs/view/associate-researcher-wfh-at-outsourced-4190376009?position=10&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=J%2FBRYAuRFfpnB56l6qnNuA%3D%3D,"General Job Description The role of this Research Associate position is to be the primary person responsible for the aggregation, collation, and initial preparation of real estate data and information related to new development project launches in Dubai and the wider UAE. The data collected will be used by the company to provide detailed reports and analyses of all new project sales launches and the data sourced must be timely, of the utmost accuracy, and be able to be relied upon.Key Tasks &amp; Responsibilities • Proactively monitor all new development project launches in Dubai• Aggregate a pre-defined list of data points related to new development project launches• Aggregate a pre-defined list of media assets and collateral related to new development project launches• Contact developer, developer sales teams, real estate brokers, and other parties that could provide the required data points and media assets by phone, WhatsApp, email, or other communication methods• Utilize various online platforms and websites to assist in aggregating data points related to newdevelopment project launches• Attend any online new project broker briefings• Report, share, and communicate regarding the data acquired, giving additional context as needed• Extract, resize, and conduct basic editing of various media files (mostly PDF, JPG, and PNG formats)• Upload data and media to Property Monitor platforms• Maintain comprehensive lists off-platform as necessary• Prepare and update PowerPoint presentationsKnowledge &amp; Skills Minimum Requirements • Strong communication skills, both verbally and in writing• Strong interpersonal skills and ability to quickly form professional relationships• Ability to prioritize and co-ordinate tasks efficiently ensuring all deadlines are met• Accurate and exceptional attention to detail• Proactive and enjoys working autonomously and/or in a small team (both remotely and in-person)• Able to plan and manage workload efficiently• High proficiency in Microsoft Office Suite particularly Microsoft Excel and Microsoft PowerPoint• Basic proficiency with Adobe Acrobat and Adobe PhotoshopAdvantageous Knowledge &amp; Skills • Understanding of the nature of new development project launches• Understanding and experience of how developer sales teams work with external brokers• Experience with creating and using python scripts to automate tasks and workflows• Basic proficiency with QGIS for updating mapping data (points, polygons, etc.)Experience, Education, &amp; Training • Minimum 2 years’ experience in the data aggregation and input, research, or similar role.Additional Notes:WFHM - F, 10AM - 7PM Manila Time (can be flexible)",Sciences,National Capital Region (NCR),Full-time,Linkedin,1
Research Analyst PH (Freelance) - Report Production,Isentia,https://ph.linkedin.com/jobs/view/research-analyst-ph-freelance-report-production-at-isentia-4183593864?position=11&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=qJH6edMxJTWirab%2Fa4ti3Q%3D%3D,"Isentia is the Asia-Pacific region's leading media intelligence company. Through our talented people, innovative search technology, comprehensive coverage, and expert research, we provide award-wining tools and insights to our clients so that they can manage both their offline and online media effectively. Our solutions have helped clients in their corporate communications, public relations, marketing, branding, and consumer insights efforts.As a Research Analyst, you will produce timely client reports that meet quality standards by conducting research and applying this to reports efficiently.To produce accurate/correct reports free of errors;To submit the assigned reports on time;To be available to make edits on the report based on the feedback, if any;To be knowledgeable about the client and include all required data;To adhere to required style and formatting; andTo comply in a timely manner and consistently with all changes in the account and reportRequirementsEducation: Degree/ postgraduate degree in Communications, Communications Research, Business or other related Social SciencesTechnical Skills: Excellent reading comprehension, writing and editing skills in Business EnglishIndustry Experience: 1-2 : years experience in research and knowledge of socio-political-economic current events or industry assignmentPersonal Qualities: Self-motivated, results driven, with the ability to work in a team. Highly organised, good time management skill, respond to multiple requests within tight deadlines and strong attention to details with an interest in news and current affairs.Technology Skills: Advanced competency in Microsoft Office applications, GSuite and other analysis toolsLanguage Skills: English. Proficiency in other local languages would be a plusCommunication &amp; Language: Good communication skills and the ability to communicate effectively at all levels of the organisation, with cross-cultural teams and with external partiesOther Requirements:Candidate must have at least 15-20 Mbps Internet connectionPermanent work-from-home setupMust own a laptop/desktopCan start immediatelyBenefitsWork From HomeTraining &amp; Development",Sciences,Philippines,Full-time,Linkedin,
Laboratory assistant at Department of Plant and Environmental Sciences,"Department of Pharmacy, University of Copenhagen",https://ph.linkedin.com/jobs/view/laboratory-assistant-at-department-of-plant-and-environmental-sciences-at-department-of-pharmacy-university-of-copenhagen-4198236613?position=3&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=8Kc9pBra4DGnX6MKVrC%2FIw%3D%3D,"Job portal All vacanciesLaboratory assistant at Department of Plant and Environmental SciencesDepartment of Plant and Environmental Sciences at Faculty of Science, the University of Copenhagen is looking for a laboratory assistant for pone year with effect from May 1st, 2025.About UsAre you eager to gain hands-on experience in plant research? Join our Plant Bioengineering group as a part-time laboratory assistant.Further information on the Department is linked at https://www.science.ku.dk/english/about-the-faculty/organisation/. Further information about the group and project: https://tinyurl.com/PlantBioengineeringJob DescriptionAs a laboratory assistant, you will play a key role in supporting ongoing research by ensuring smooth, thorough field and lab operations. You must be service-minded, demonstrate a high level of responsibility and flexibility. You will be part of a small team, and strong collaboration skills will be highly valued. An open mindset towards changing tasks is welcomed. You will be trained and supervised by group members.Your Job Tasks IncludeAssist with plant phenotyping in greenhouse and field settingsMonitor and document plant growth and traitsClean and organize seed stocksPrepare solutions, buffers, and growth mediaAssistance in plant tissue culture workOther laboratory-related tasks as agreed to support the group This position offers flexible hours, making it easy to balance with your studies. You will have the opportunity to influence the scope and nature of the work in collaboration and agreement with the group members.The weekly working hours average 10 hours. The position is time-limited to 1 year.Your Application Should Include Letter of application/motivation (max 1 page) Curriculum vitaeTerms of salary and employmentThe employment is made in accordance with the Collective Agreement between the Danish Ministry of Taxation and the Organisations of Public Employees – governmental institutions (the OAO-S collective agreement) and the Professional Agreement for clerical employees, laboratory technicians and IT-officers in the state.You will be employed as a laboratory assistant at salary grade 1. Negotiation for salary supplement is possible. The working time is 10 hours per week on average.The University of Copenhagen (UCPH) is in the process of implementing a new joint administrative organization and new workflows, which will bring changes in the coming years. For further information, you may contact Head of administration, Marianne Petersen, marianne.petersen@plen.ku.dk. You can also read more here.Your applicationIf you find the job interesting, please send an electronic application with attachment via Jobportalen (click on the link ""Apply Now"" at the bottom of the post) no later than 15 April 2025.Interviews will take place week 16.The University of Copenhagen seeks to reflect society and encourages applications irrespective of personal background.Further questionsAny questions about the position may be directed to Pablo Cárdenas, pdcardenas@plen.ku.dk.The Faculty of Science at the University of Copenhagen – or SCIENCE – is Denmark's largest science research and education institution with 4,000 employees and 9,700 Bachelor and Master's students in 12 departments. The Faculty has an annual budget of DKK 3 billion.Learn more about The Faculty of Science at https://science.ku.dk/english/.APPLY NOWPart of the International Alliance of Research Universities (IARU), and among Europe’s top-ranking universities, the University of Copenhagen promotes research and teaching of the highest international standard. Rich in tradition and modern in outlook, the University gives students and staff the opportunity to cultivate their talent in an ambitious and informal environment. An effective organisation – with good working conditions and a collaborative work culture – creates the ideal framework for a successful academic career.InfoApplication deadline: 15-04-2025Employment start: 01-05-2025Working hours: Part-timeDepartment/Location: Institut for Plante- og MiljøvidenskabSearch all vacancies","Sciences, Analyst, Information Technology",Other,Part-time,Linkedin,1
Postdoc of Food Chemistry and Bioprocessing,"Department of Pharmacy, University of Copenhagen",https://ph.linkedin.com/jobs/view/postdoc-of-food-chemistry-and-bioprocessing-at-department-of-pharmacy-university-of-copenhagen-4200907883?position=15&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=7m3C9dP0%2FPQX8n9%2BOLH5PQ%3D%3D,"Job portal All vacanciesPostdoc of Food Chemistry and BioprocessingThe Department of Food Science invites applicants for a 3-years Postdoctoral fellowship in Food Chemistry and Bioprocessing. The position is part of the Novo Nordisk Foundation funded project “Functionality-targeted isolation and modification of caseins from precision fermentation biomass (FUNCAS)”. The aim of the project is to identify, understand and predict the relationships between composition, structure and functionality of casein ingredients isolated from precision fermentation biomass and to develop post-process modification strategies to alleviate deficiencies in functionality compared to animal caseins.The postdoc’s duties will include research and dissemination activities as well as teaching and supervision.The postdoctoral fellow will be associated to the research group Food Proteins within the section Ingredient and Dairy Technology. Further information on the Department is linked at https://food.ku.dk/english/. Inquiries about the position can be made to Tenure Track Assistant Professor Norbert Raak (nr@food.ku.dk).The position is open from 01 October 2025 or as soon as possible thereafter.The candidate should have documented experience within several of the following areas:Food and bioprocessing operationsAnalytical chemistryDairy protein chemistry, esp. chemistry of caseinsFunctional properties of food protein ingredientsChemometricsDesign of experimentsIn Addition, The Following Qualifications Are ExpectedA PhD degree related to the subject area of the positionAbility to independently conduct research projectsDocumented experience in teaching and supervision of MSc and BSc studentsDocumented experience in scientific dissemination and communicationA collaborative mindsetExcellent English skillsThe University wishes our staff to reflect the diversity of society and thus welcomes applications from all qualified candidates regardless of personal background.Terms of employmentThe position is covered by the Memorandum on Job Structure for Academic Staff.Terms of appointment and payment accord to the agreement between the Ministry of Finance and The Danish Confederation of Professional Associations on Academics in the State.Negotiation for salary supplement is possible.The application, in English, must be submitted electronically by clicking APPLY NOW below.Please include Motivation letter describing your motivation for applying for the specific postdoc fellowship (max. 1 page)Curriculum vitae, without publication list, highlighting your qualifications (max. 3 pages)Diplomas (Master and PhD degree or equivalent)Description of previous and/or current research activities as well as research plans in relation to the offered position (max. 3 pages excl. references and illustrations)A scientific poster presentation (A0 portrait) illustrating the production of milk proteins through precision fermentationTeaching portfolio; i.e., description and documentation of teaching and supervision experience as well as certificates over formal pedagogical trainingComplete publication listSeparate reprints of up to 3 particularly relevant publicationsRecommendation lettersThe deadline for applications is 25 May 2025, 23:59 GMT+2.After the expiry of the deadline for applications, the authorized recruitment manager selects applicants for assessment on the advice of the Interview Committee.You can read about the recruitment process at https://employment.ku.dk/faculty/recruitment-process/.Interviews are expected to be held in weeks 25 and/or 26.APPLY NOWPart of the International Alliance of Research Universities (IARU), and among Europe’s top-ranking universities, the University of Copenhagen promotes research and teaching of the highest international standard. Rich in tradition and modern in outlook, the University gives students and staff the opportunity to cultivate their talent in an ambitious and informal environment. An effective organisation – with good working conditions and a collaborative work culture – creates the ideal framework for a successful academic career.ContactNorbert RaakE-mail: nr@food.ku.dkInfoApplication deadline: 25-05-2025Employment start: 01-10-2025Working hours: Full timeDepartment/Location: Department of Food Science"" id=""cookiefilter-placeholder-2""&gt;Content not available due to cookie preferencesYou cannot see the content of this field because of your cookie preferences.Click here to change your cookie settings.Category: MarketingSearch all vacancies","Sciences, Analyst, Information Technology","Science City Of Munoz City, Central Luzon (Region III)",Full-time,Linkedin,
Postdoc of Food Chemistry and Bioprocessing,Institut for Idræt og Ernæring v/ Københavns Universitet,https://ph.linkedin.com/jobs/view/postdoc-of-food-chemistry-and-bioprocessing-at-department-of-nutrition-exercise-and-sports-by-the-university-of-copenhagen-4199413402?position=12&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=JmM8eTBIPJxubM%2BVwQj5QA%3D%3D,"Jobportal DK Videnskabelige stillingerPostdoc of Food Chemistry and BioprocessingThe Department of Food Science invites applicants for a 3-years Postdoctoral fellowship in Food Chemistry and Bioprocessing. The position is part of the Novo Nordisk Foundation funded project “Functionality-targeted isolation and modification of caseins from precision fermentation biomass (FUNCAS)”. The aim of the project is to identify, understand and predict the relationships between composition, structure and functionality of casein ingredients isolated from precision fermentation biomass and to develop post-process modification strategies to alleviate deficiencies in functionality compared to animal caseins.The postdoc’s duties will include research and dissemination activities as well as teaching and supervision.The postdoctoral fellow will be associated to the research group Food Proteins within the section Ingredient and Dairy Technology. Further information on the Department is linked at https://food.ku.dk/english/. Inquiries about the position can be made to Tenure Track Assistant Professor Norbert Raak (nr@food.ku.dk).The position is open from 01 October 2025 or as soon as possible thereafter.The candidate should have documented experience within several of the following areas:Food and bioprocessing operationsAnalytical chemistryDairy protein chemistry, esp. chemistry of caseinsFunctional properties of food protein ingredientsChemometricsDesign of experimentsIn Addition, The Following Qualifications Are ExpectedA PhD degree related to the subject area of the positionAbility to independently conduct research projectsDocumented experience in teaching and supervision of MSc and BSc studentsDocumented experience in scientific dissemination and communicationA collaborative mindsetExcellent English skillsThe University wishes our staff to reflect the diversity of society and thus welcomes applications from all qualified candidates regardless of personal background.Terms of employmentThe position is covered by the Memorandum on Job Structure for Academic Staff.Terms of appointment and payment accord to the agreement between the Ministry of Finance and The Danish Confederation of Professional Associations on Academics in the State.Negotiation for salary supplement is possible.The application, in English, must be submitted electronically by clicking APPLY NOW below.Please include Motivation letter describing your motivation for applying for the specific postdoc fellowship (max. 1 page)Curriculum vitae, without publication list, highlighting your qualifications (max. 3 pages)Diplomas (Master and PhD degree or equivalent)Description of previous and/or current research activities as well as research plans in relation to the offered position (max. 3 pages excl. references and illustrations)A scientific poster presentation (A0 portrait) illustrating the production of milk proteins through precision fermentationTeaching portfolio; i.e., description and documentation of teaching and supervision experience as well as certificates over formal pedagogical trainingComplete publication listSeparate reprints of up to 3 particularly relevant publicationsRecommendation lettersThe deadline for applications is 25 May 2025, 23:59 GMT+2.After the expiry of the deadline for applications, the authorized recruitment manager selects applicants for assessment on the advice of the Interview Committee.You can read about the recruitment process at https://employment.ku.dk/faculty/recruitment-process/.Interviews are expected to be held in weeks 25 and/or 26.SØG STILLINGENKøbenhavns Universitet giver sine knap 10.000 medarbejdere muligheder for at udnytte deres talent fuldt ud i et ambitiøst, uformelt miljø. Vi sikrer traditionsrige og moderne rammer om uddannelser og fri forskning på højt internationalt niveau. Vi søger svar og løsninger på fælles problemer og gør ny viden tilgængelig og nyttig for andre.KontaktNorbert Eric RaakE-mail: nr@food.ku.dkInfoAnsøgningsfrist: 25-05-2025Ansættelsesdato: 01-10-2025Arbejdstid: FuldtidAfdeling/Sted: Department of Food Science"" id=""cookiefilter-placeholder-1""&gt;Indhold ikke tilgængeligt på grund af cookie-valgDu kan ikke se indholdet i dette felt på grund af dine cookie-valg.Klik her for at redigere dine cookie-indstillinger.Kategori: MarkedsføringSøg i stillingerSøg","Sciences, Analyst, Information Technology","Science City Of Munoz City, Central Luzon (Region III)",Full-time,Linkedin,
Graduate Research Assistant- Subramaniam Lab,Schmidt College of Medicine at Florida Atlantic University,https://ph.linkedin.com/jobs/view/graduate-research-assistant-subramaniam-lab-at-schmidt-college-of-medicine-at-florida-atlantic-university-4198245666?position=22&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=yo8yFru5x56pKYpuH3uoFQ%3D%3D,"Apply now to join FAU on its race to excellence. For more information on everything FAU has to offer, please visit www.fau.edu/jobs. Note: Current FAU employees must apply as an internal applicant by logging into their existing Workday employee account.Position Summary: Florida Atlantic University is seeking an FAU Graduate Student Research Assistant - Jupiter, FL.Summary Of Responsibilities:Teaching undergraduate students.Uncover underlying pathways that influence cellular functions and neurodegenerative disease.Collaborate with an interdisciplinary team.The College of Science at Florida Atlantic University seeks scholars who are committed to supporting the learning needs of students from diverse backgrounds and to thoughtfully engaging all communities in higher education. Florida Atlantic University embodies a culture of strategic and collaborative community engagement that results in mutual benefit to the institution and the various internal and external communities that it serves. Explore Living In Palm Beach County:The goal is to provide local employers and new employees in the area a comprehensive guide with places to live. View it here: https://bdb.org/data/housing/Minimum Qualifications:FAU degree-seeking graduate student with a minimum of five credit hours (or nine if international) and a minimum 3.0 GPA.Salary:$500.00 - $673.08 per week.College Or Department:OPS - COS: NeuroSignalingLocation:John D. MacArthur Campus - JupiterWork Days And Hours:Monday - Friday, 8:30 a.m. - 5 p.m.Application Deadline: 2025-04-15Special Instructions To Applicant: This recruitment has been reopened; all previous applicants are still under consideration and need not reapply. This position may close without prior notice.This is a part time position.This position involves research or research related support.This is a part time position.Application Documents Required:ResumeCover letterOfficial Sealed Transcripts Required:Final candidate will be required to have official, sealed transcripts and original NACES evaluation, if applicable, sent from their educational institution to Human Resources prior to the start of employment.Pre-employment Screenings Required:Selected candidates must successfully complete and pass all employment screenings prior to the start of employment. Employment screenings may include a criminal background check (level I and level II), motor vehicle check, credit check, reference checks, alcohol, and drug screening check.Request For Accomodations:Individuals with disabilities requiring accommodations may contact Human Resources at 561-297-3057. For inquiries concerning employees, job applicants or other available accommodations, please email accommodate@fau.edu or call the Office of Civil Rights and Title IX at (561) 297-3004.Official Sealed Transcripts Required:Final candidate will be required to have official, sealed transcripts and original NACES evaluation, if applicable, sent from their educational institution to Human Resources prior to the start of employment.Pre-employment Screenings Required:Selected candidates must successfully complete and pass all employment screenings prior to the start of employment. Employment screenings may include a criminal background check (level I and level II), motor vehicle check, credit check, reference checks, alcohol, and drug screening check.Request For Accomodations:Individuals with disabilities requiring accommodations may contact Human Resources at 561-297-3057. For inquiries concerning employees, job applicants or other available accommodations, please email accommodate@fau.edu or call the Office of Civil Rights and Title IX at (561) 297-3004.As a Hispanic-serving institution, Florida Atlantic University (FAU) is one of the most racially and ethnically diverse institutions in the Florida state university system. We are committed to recruiting and retaining talented faculty and staff. We embrace our shared responsibility to create and celebrate a welcoming and inclusive campus environment for all. Our community features excellent schools, a vibrant and safe community, and a sub-tropical climate conductive to year-round outdoor activities.","Sciences, Analyst, Information Technology",Other,Part-time,Linkedin,1
Science Research Specialist II,Mines and Geosciences Bureau - Government,https://ph.jobstreet.com/job/83280764?type=standard&ref=search-standalone&origin=cardTitle#sol=a125d435d413a70bf657437d2c7feb289893b0f5,"Science Research Specialist II in Cordillera Administrative Region For full job description please see PDF file on Civil Service Commission site by clicking on this job ad. To apply, please kindly follow the procedure described in the PDF file.",Education,Cordillera Administrative Region (CAR),Full-time,Jobstreet,1
SCIENCE RESEARCH ASSISTANT,PHILIPPINE SCIENCE HIGH SCHOOL WESTERN VISAYAS,https://ph.jobstreet.com/job/83078077?type=standard&ref=search-standalone&origin=cardTitle#sol=95855903b7a5dc925867e17a1c069803e6201097,"SCIENCE RESEARCH ASSISTANT in Bicol For full job description please see PDF file on Civil Service Commission site by clicking on this job ad. To apply, please kindly follow the procedure described in the PDF file.",Education,Bicol Region (Region V),Full-time,Jobstreet,
Remote Office Assistant (Healthcare/Medical Industry) l Code: AN,EO Staff,https://ph.linkedin.com/jobs/view/remote-office-assistant-healthcare-medical-industry-l-code-an-at-eo-staff-4198726525?position=27&pageNum=0&refId=%2FWUPV3%2Bd1hGrZUBjwtZh3A%3D%3D&trackingId=B%2BcvzIuiJl41MPnokps8jg%3D%3D,"We are seeking a highly proactive and organized Remote Office Assistant (ROA) to provide direct support to a busy CEO managing multiple ventures, including a marketing agency and pharmacy operations. The ideal candidate will serve as a reliable right-hand support—handling administrative tasks, research, communication, and scheduling—while also playing a key role in personal brand development and project coordination. This role is essential for optimizing the CEO’s time, streamlining operations, and supporting sustained business growth.Responsibilities:Calendar &amp; Email Management: Organize and maintain multiple calendars (pharmacy and agency), resolve scheduling conflicts, and send meeting reminders.Provide daily reminders including a key 9:00 PM EST call to prompt CEO’s video recordings.Sort, categorize, and flag important emails; ensure inbox organization for easy navigation.Social Media &amp; Personal Branding: Assist with brand development for the CEO on LinkedIn and other platforms.Research content ideas for articles and thought leadership pieces.Schedule social media posts using automation tools and coordinate with AI content systems (e.g., Central AI).Support content scheduling for the pharmacy’s dormant Facebook page, including holiday greetings and informational posts.Market &amp; Client Research: Conduct market research for LinkedIn authority-building initiatives.Support lead generation research, especially targeting stem cell clinics.Track pharmacy-related trends and client engagement needs.CRM &amp; Administrative Support: Assist with the GoHighLevel (GHL) CRM—training will be provided if unfamiliar.Maintain and update client records, support onboarding processes, and help manage future client expansions.Collaborate with other team members via Slack for internal communication and task execution.Project Management &amp; SOP Documentation: Support the CEO in creating and documenting SOPs for both the agency and pharmacy operations.Help streamline processes, define workflows, and contribute to ongoing improvements.Prepare to assist in future project management efforts post-organization restructuring.Lead Management &amp; Communication: Follow up with leads through LinkedIn Messenger and social media inboxes.Help build rapport with prospects and initiate conversations based on engagement strategies.Monitor content performance and optimize communication cadence.Vendor &amp; Partner Coordination: Conduct regular follow-ups with external partners and service providers to ensure smooth operations.Track fulfillment updates, monitor timelines, and compile progress reports for the CEO.Facilitate clear communication between third-party vendors and internal stakeholders to maintain alignment and accountability.Personal Assistance &amp; Travel Planning: Research and plan personal vacations and scheduling of time off.Help with personal tasks such as travel arrangements, online bookings, or research assignments.Qualifications:3–5 years of experience in administrative or executive assistant roles, specifically within the medical or healthcare industry.Preferred experience in healthcare, HIPAA compliance, or agency environments. Familiarity with or ability to learn GoHighLevel CRM and Slack.Background in social media coordination, content research, and posting.Excellent written and verbal communication skills.Detail-oriented, resourceful, and highly reliable in managing overlapping responsibilities.Proven ability to multitask and manage multiple projects simultaneously with strong organizational skills.Ability to work independently, manage shifting priorities, and take initiative.Demonstrates a proactive mindset with the ability to anticipate needs and seamlessly manage both professional and personal responsibilities. What We OfferBasic Monthly Salary13th Month PayRemote Work SetupMonday to Friday, 8:00am-5:00pm EST (40 hours per week)","Administration & Office Support, Marketing, Project Management",Philippines,Full-time,Linkedin,
