title,company,link,job_desc,job_func,location,job_type,source,selected
Performance Marketing Lead,Sleek,https://ph.linkedin.com/jobs/view/performance-marketing-lead-at-sleek-4126123589?position=24&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=fgkuxyy4VpT4qrFgf%2Bav7g%3D%3D,"About SleekThrough proprietary software and AI, along with a focus on customer delight, Sleek makes the back-office easy for micro SMEs.We give Entrepreneurs time back to focus on what they love doing - growing their business and being with customers. With a surging number of Entrepreneurs globally, we are innovating in a highly lucrative space.We operate 3 business segments: Corporate Secretary: Automating the company incorporation, secretarial, filing, Nominee Director, mailroom and immigration processes via custom online robots and SleekSign. We are the market leaders in Singapore with :5% market share of all new business incorporations Accounting &amp; Bookkeeping: Redefining what it means to do Accounting, Bookkeeping, Tax and Payroll thanks to our proprietary SleekBooks ledger, AI tools and exceptional customer service FinTech payments: Overcoming a key challenge for Entrepreneurs by offering digital banking services to new businessesSleek launched in 2017 and now has around 15,000 customers across our offices in Singapore, Hong Kong, Australia and the UK. We have around 450 staff with an intact startup mindset.We have achieved &gt;70% compound annual growth in Revenue over the last 5 years and as a result have been recognised by The Financial Times, The Straits Times, Forbes and LinkedIn as one of the fastest growing companies in Asia. Backed by world-class investors, we are on track to be one of the few cash flow positive, tech-enabled unicorns based out of Singapore.Some Other Great Things About Working At Sleek...Humility and kindness: Humility is a core attribute we hire for, which means we have a culture of not taking ourselves too seriously and being able to laugh. Kindness is also incredibly important. We are committed to creating and nurturing a diverse and inclusive environment.Flexibility: You'll be able to work from home [2-3] days per week/Fully remote. If you need to start early or start late to cater to your family or other needs, we don't mind, so long as you get your work done and proactively communicate. You can also work fully remote from anywhere in the world for 1 month each yearFinancial benefits: We pay competitive market salaries and provide staff with generous paid time off and holiday schedules. Additionally, you'll be able to access our flexi benefits scheme for home office equipment or health and fitness expenditure, depending on your country of residence. Certain staff at Sleek are also eligible for our employee share ownership plan and can share in the upside of our stellar growth trajectory as we work toward listing on a prominent stock exchange in the Asia Pacific region.Personal growth: You'll get a lot of responsibility and autonomy at Sleek - we move at a fast pace so you'll be making decisions, making mistakes and learning. There's also a range of internal and external facing training programmes we run. We're also at the forefront of utilising AI in our space and are developing a regional centre of AI excellence. It is our intention that if you leave Sleek, you leave as a more well-rounded person and professional.Sleek is also a proudly certified B Corp. Since we started our journey in 2017, we've been committed to building Sleek as a force for good. In just over 5 years, we've joined a community of industry leaders like Patagonia, Ben &amp; Jerry's, and P&amp;G who are building an inclusive, equitable, and a regenerative economy. We have planted over 29,271 trees to reforest our ecosystem and saved 7 tons of paper from landfills by processing over 1.4M pages through SleekSign. We aim to be Carbon Neutral by 2030.About The RoleWe are looking for a Performance Marketing Lead that is excited about the below Mission and Outcomes over the next 6-12 months.Mission: The Performance Marketing Lead will play a pivotal role in driving data-driven insights and optimization strategies for performance campaigns across all the Sleek markets. With a large emphasis on Google Search campaigns, this role requires detailed campaign analysis, onsite performance evaluation, and accurate forecasting to ensure targets are consistently achieved.Outcomes: Exceed revenue and ROAS targets by actively optimizing keywords and ad creatives while leveraging performance data to adjust campaigns in real time, correct underperformance, and maximize resultsAccelerate growth in high-performing markets by executing strategic bid adjustments, refining audience targeting, and optimizing budgets across campaigns from in-depth performance analysis to drive incremental gainsExpand market share in growth markets by launching and optimizing new campaigns, refining keyword strategies, and developing tailored, original ad creatives to improve conversion rates and capture untapped opportunitiesDrive continuous improvement by proactively developing and communicating actionable opportunities to drive incremental growth in conjunction with the ecommerce and sales teamsEnsure consistent and reliable campaign attribution by troubleshooting and resolving tracking discrepancies and ensuring accurate performance measurement across platformsTo do this, you will have a minimum of 6 years experience as a performance marketer and 3 years hands on experience with Google Ads with large budgets. You will most likely be located in Singapore, Philippines, Hong Kong, Malaysia or Thailand.Behavioural fit is also important at Sleek, and we will be looking for candidates that have a proven track record of embodying the below attributes in their recent roles:Ownership: This shows reliability and helps build trust within the team. We move fast and need to know that everyone will see things through to completion and proactively help to get things back on track when challenges arise. Accountability is really important to us.Humility: There is so much we don't know. Humility allows for open-mindedness to feedback and a willingness to learn from others. It paves the way for collaboration and creates a positive work environment. It is a key ingredient of self awareness and emotional intelligence.Structured Thinking: Our business is complex with many layers (many services, many countries, many cultures). Regardless of whether you're more analytical or creative in nature, being able to show sound judgement is important to us. It ensures solutions are pragmatic and balance the needs of the organisation, team and customers.Data driven: We are a data rich business with :15,000 small customers. Each decision we make can impact many more people than we realise - so it's critical that we use sound data to support our strategies and review the success of our initiatives.Can have tough conversations in a positive way: It's not a matter of if, but when difficult interpersonal situations arise. Disagreement, conflict and disappointment are a given in a fast moving business where people care about their work. People that proactively have tough conversations with kindness build empathy, trust and great working relationships.RequirementsBackground Requirements:Technical Expertise:At least 6 years of hands-on experience with performance marketingAt least 3 years hands-on experience with Google Ads, including campaign setup, management, and reporting. You will have managed large budgets and understand how to optimize across many campaigns and campaign typesSignificant experience with Performance Max is a major plusProficiency in Excel and Google Sheets, with the ability to create advanced formulas, pivot tables, and dynamic dashboardsFamiliarity with Tableau, Looker Studio, or other data visualization tools to use or create actionable reportsAnalytical Skills:Demonstrated ability to analyze large datasets and extract meaningful trends and insightsExperience in identifying tracking discrepancies and resolving complex issuesExpertise in forecasting methodologies and performance target trackingCommunication &amp; Collaboration:Strong verbal and written communication skills to present findings and recommendations to non-technical stakeholdersExperience collaborating with cross-functional teams, including marketing, BI and ecommerce teamsProfessional Attributes:Exceptional attention to detail and a results-oriented mindsetHigh level of autonomy with a proactive approach to problem-solving and continuous improvementProven ability to manage multiple tasks and meet deadlines in a fast-paced environmentPreferred Qualifications:Experience with additional ad platforms (e.g., Meta Ads, Bing Ads, etc.)Familiarity with CRM tools is a bonusBenefitsFully Remote Working Arrangements",Marketing,Philippines,Full-time,Linkedin,
Marketing Executive,Start2 Group,https://ph.linkedin.com/jobs/view/marketing-executive-at-start2-group-4176108636?position=28&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=spycScsF8gJrCMV%2BjLgfEQ%3D%3D,"Start2 Group is a global innovation leader taking your startup journey to the next level.As a premier startup ecosystem platform, we serve as the ultimate destination for growth-oriented startups, corporations, investors, and governments to shape and scale ventureswith growth potential.Founded in 2008, Start2 Group has consistently played a pivotal role in the success stories ofthousands of startups, guiding them seamlessly from initial fundraising to global expansion.We operate in key markets across Europe, the Americas, Asia, and the Middle East, shapingthe future of innovation on a global scale.We are looking for a creative, detail-oriented, and proactive Marketing Executive to join our growing marketing team. In this role, you will support various marketing initiatives with a primary focus on creating, enhancing, and formatting impactful presentations for sales, internal communications, and external events. You will also have the opportunity to contribute to other marketing efforts, including content creation, branding, and campaign support.Key Responsibilities:Format and enhance PowerPoint presentations for internal and external audiences, ensuring clarity, brand alignment, and professional polish.Understand the context and objectives of each presentation and refine messaging to ensure concise and compelling communication.Create visually appealing slides, incorporating animations, transitions, and multimedia elements to improve audience engagement.Support the marketing team in developing content, visuals, and collateral for campaigns, events, and other initiatives.Support data-driven marketing efforts by tracking key performance indicators (KPIs), analyzing campaign performance, and generating insights to optimize strategies.Assist in maintaining brand consistency across all marketing materials and communications.Conduct research and contribute ideas for improving the effectiveness of marketing materials.Work closely with sales, design, and other teams to align marketing outputs with business objectives.Manage multiple projects and prioritize tasks effectively in a fast-paced environment.Requirements:Bachelor’s degree in Marketing, Communications, Design, or a related field (or equivalent experience).Proficiency in Microsoft PowerPoint and other Office tools.Basic knowledge of design tools such as Adobe Photoshop, Illustrator, or Canva is a plus.Familiarity with data analytics tools to interpret and present marketing insights.Ability to track and measure marketing performance metrics, providing actionable insights for campaign improvements.Excellent communication skills with an ability to translate complex ideas into simple, engaging content.Strong attention to detail, creativity, and a proactive approach to problem-solving.Ability to work collaboratively across teams and independently manage tasks.Qualifications:Prior experience in a marketing or design-related role.Understanding of branding, storytelling, and visual communication principles.Basic experience with marketing analytics, reporting, or audience insights is a plus.Experience in managing or contributing to broader marketing projects.We regret that only shortlisted candidates will be notified.",Marketing,Philippines,Full-time,Linkedin,
SU - Partnership Marketing Manager,Somewhere,https://ph.linkedin.com/jobs/view/su-partnership-marketing-manager-at-somewhere-4198371879?position=21&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=j35CdxLfpPJY2KjB8Iq6jw%3D%3D,"Job Title: Partnership Marketing ManagerLocation: PhilippinesSalary Range: $1000- $1500 USD per monthJob Overview: We are seeking a proactive and entrepreneurial Partnership Marketing Manager with a strong background in business development and digital and affiliate marketing. The ideal candidate will be a self-starter, capable of managing multiple tasks and working independently while driving the growth of our partnership marketing efforts. We value a strong work ethic and the ability to think independently and execute. Significant room for growth and responsibility within the company.Key Responsibilities:Conduct research to identify potential business partners and affiliate opportunities.Develop outreach strategies and execute reaching out/signing up potential partners and affiliates.Set up affiliates, provide them with marketing assets, and manage/optimize ongoing relationships.Create invoices and process wholesale orders from partners working with our 3PL.Minimum Qualifications:Minimum of 3 years of experience in a related role.Proficiency with productivity tools, including Slack, Asana, and Google Docs.Proficiency working with the Shopify platform. Understanding Amazon is a plus.Excellent written and verbal communication skills in English.Strong research and analytical skills.Preferred QualitiesHard worker, self-motivated, entrepreneurial, and able to take initiative.Ability to work in a fast-paced environment, adapt quickly, and meet deadlines.Strong communication skills, both written and verbal.Proactive in sharing ideas and taking ownership of tasks.Strong organizational and multitasking abilities.","Marketing, Advertising, Sales",Philippines,Full-time,Linkedin,
Marketing Director,Portcast,https://ph.linkedin.com/jobs/view/marketing-director-at-portcast-4126279595?position=13&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=AJs%2BWD3CPXfgNGNmju28Gw%3D%3D,"Portcast is a venture-backed startup which predicts global trade flows to help logistics and shipping companies become more profitable. We are a predictive analytics company that offers a fast-paced, innovative environment where you will be empowered to sell our AI-product to C-level executives. We are customer-obsessed and are constantly working to provide our customers access to actionable and insightful data to build resilient supply chains.Based in Singapore, and backed by leading VCs and senior industry advisors, Portcast is a team of young tech and industry talent building a game-changing product for the logistics and shipping industry.The RoleWe are seeking a proactive and results-driven Marketing Director to lead our marketing function. Reporting directly to the CEO, you will manage a small team of two and be responsible for both strategic development and hands-on execution of marketing initiatives. Your primary focus will be on driving customer acquisition, generating leads, and revenue growth through developing and executing marketing strategies and leveraging various marketing channels, drawing on your extensive B2B SaaS experience, focusing on the Enterprise market.We are seeking a hands-on and execution-focused Marketing Director to lead and own our Marketing Function. Reporting directly to the CEO, you will manage a small team consisting of a Content Marketing Manager and a Growth Marketing Manager. Your primary focus will be executing high-impact performance marketing initiatives to drive customer acquisition, generate leads, and scale inbound lead generation, leveraging your extensive B2B SaaS experience in the Enterprise market. You will play a critical role in strategy development and hands-on execution, emphasizing performance marketing and analytics to deliver measurable results.What Success Looks Like In This RoleTop-of-the-funnel growth by generating high-quality leads and optimizing MQL-to-SQL conversion to support company revenue targets.Data-driven marketing strategies that deliver measurable growth in lead generation, pipeline quality, and overall marketing ROI.What You’ll DoPerformance Marketing: Drive and manage performance marketing campaigns across channels to acquire customers, optimize ROI, and scale inbound lead generation.Customer Acquisition: Implement data-driven strategies to generate high-quality leads and support the sales pipeline.Growth Marketing: Develop and execute strategies to engage prospects, improve retention, and drive revenue growth through measurable initiatives.Digital Marketing: Optimize digital marketing efforts across SEO, email campaigns, social media, and paid advertising to maximize reach and effectiveness.Product Understanding &amp; Marketing: Deeply understand the product to develop compelling sales decks and marketing materials that align with customer needs and support the Revenue team.Data-Driven Insights: Analyze campaign performance, refine strategies based on key metrics (CAC, CPL lead conversion), and optimize marketing spend for sustained growth.Collaboration: Partner with Revenue and Product to ensure marketing efforts are aligned with business objectives and customer pain points.Hands-On Execution: Take an active role in executing campaigns and daily marketing tasks, ensuring efficient implementation and high-quality output.Ideal ProfileTo Thrive In This Role, You Must HaveBachelor's or Master's Degree in Marketing, Business, or a related field. Extensive senior marketing experience in B2B SaaS, specifically targeting the Enterprise market.Strong expertise in driving top-of-the-funnel growth by generating high-quality MQLs and optimizing MQL-to-SQL conversion to support revenue targets.Solid experience in performance marketing and technical marketing. A deep understanding of product features and the ability to translate them into compelling marketing materials, including sales decks, aligned with customer pain points.Data-driven decision-making skills, with experience analyzing key metrics such as CAC, LTV, and conversion rates to refine strategies and maximize ROI.A proactive approach to identifying and addressing customer needs, ensuring marketing efforts resonate with target audiences and drive engagement.A strategic and creative problem-solver with strong analytical skills to derive actionable insights from data, including key marketing metrics like CAC and ROI.A self-starter with a hands-on, execution-driven mindset, capable of working autonomously and thriving in a dynamic startup environment.Hands-on approach with a willingness to handle day-to-day marketing tasks directly.Leadership experience in managing and mentoring small teams, ensuring alignment with overall business objectives and fostering collaboration.If you are an execution-focused Marketing Director with a proven track record in performance marketing, lead generation, and SEO/SEM expertise, and are ready to take a hands-on approach in a fast-paced startup environment, we would love to hear from you.What's on Offer?Work alongside &amp; learn from best in class talentFantastic work cultureFlexible working options","Marketing, Sales",Philippines,Full-time,Linkedin,
Amazon Senior Brand Manager,Kitsch,https://ph.linkedin.com/jobs/view/amazon-senior-brand-manager-at-kitsch-4190228613?position=2&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=A9wb7RO69giO8fEZ9luDdQ%3D%3D,"About UsKITSCH is proud to be recognized as a self-financed, female-owned global accessory brand built on positivity and pure hard work. Established in 2010, with a business plan no longer than a paragraph, Kitsch has grown from door to door sales to selling products in over 27 countries across 20,000 retail locations worldwide.KITSCH is committed to creating high-quality products that are effortless, elevated, and easy to use. From fashionable shower caps to our viral towel scrunchies, we aim to evolve your everyday essentials.We believe that everyone should feel confident when purchasing our products, no matter your hair type, style, or budget.The RoleKitsch is seeking a dynamic and results-driven Amazon Senior Brand Manager to lead a high-performing team responsible for Amazon PPC, catalog management, and overall brand performance. The ideal candidate has at least 6 years of relevant experience, a proven track record of success on the Amazon platform, and the ability to inspire and drive teams toward excellence. Experience at leading companies is highly valued.Duties and ResponsibilitiesTeam Leadership: Manage and mentor a team of Amazon PPC specialists, catalog managers, and other brand support roles, fostering a culture of critical thinking, innovation, and performanceStrategic Planning: Develop and execute strategies to maximize sales, improve ROI, and ensure alignment with brand goalsAmazon PPC Management: Oversee and optimize PPC campaigns to ensure efficiency and scalabilityCatalog Oversight: Ensure accuracy, consistency, and optimization of product listings, images, and descriptions to drive visibility and conversionPerformance Analytics: Leverage data-driven insights to track performance, identify opportunities, and make informed decisionsCross-Functional Collaboration: Partner with marketing, operations, and supply chain teams to ensure seamless execution of brand strategies. QualificationsMinimum of 6 years managing brands on Amazon, with a strong understanding of PPC, catalog optimization, and overall Amazon marketplace dynamicsLeadership: Proven leadership experience, with the ability to manage, inspire, and grow a teamIndustry Background: Experience working at or with brands like Anker or similar top-tier Amazon-focused companies is highly desirableSkills:Strong critical thinking and analytical skills; adept at solving complex problems and driving actionable insightsA results-oriented mindset with a proven ability to meet and exceed KPIsExceptional communication and collaboration skillsWhat We Bring To The TableCompetitive Pay/BenefitsA dynamic teamAn open mind for new ideasGrowth…growth and some more growth!Our Hiring Practices: KITSCH LLC is an equal opportunity employer. We are committed to work in an environment that supports, inspires, and respects all individuals and recruits on merit-based processes regardless of race, color, religion, sex, sexual orientation, gender identity, marital status, age, disability, national or ethnic origin, military service status, citizenship or other protected characteristics.Powered by JazzHRiS3AohVYMW","Marketing, Sales",National Capital Region (NCR),Full-time,Linkedin,1
Talent Acquisition Intern,MicroSourcing,https://ph.jobstreet.com/job/82585606?type=standard&ref=search-standalone&origin=cardTitle#sol=46ad3b143b3549d9a5a14d9f3b1866709646fc1d,"Discover your 100% YOU with MicroSourcing!&nbsp;&nbsp;Position: InternLocation: Eastwood, Libis, Quezon CityWork setup &amp; shift: Onsite | Day shift&nbsp;Why join MicroSourcing?Competitive Rewards:&nbsp;Enjoy above-market compensation, healthcare coverage on day one (plus one or more dependents), paid time off with cash conversion, group life insurance, and performance bonuses.A Collaborative Spirit:&nbsp;Contribute to a positive and engaging work environment by participating in company-sponsored events and activities.Work-Life Harmony:&nbsp;Benefit from flexible work arrangements that help you balance work and life.Career Growth:&nbsp;Take advantage of continuous learning and career advancement opportunities.Inclusive Teamwork:&nbsp;Join a team that celebrates diversity and fosters an inclusive culture.&nbsp;Responsibilities:Act as a support to sourcing/recruitment related activities.Support recruitment processes, but not limited to test administration.Other ad-hoc sourcing related tasks.&nbsp;Sourcing candidates for various hiring requestsConducting call outsCoordinating interview schedules with RecruitersLead generation through various job boards, social media, and other sourcing channelsMonitoring of various databases making sure that data are all updatedAssist with internal and external events&nbsp;Qualifications:Working a degree towards Psychology, Human Resource Management, Business Management, Finance, Business Analytics or equivalentWith good communication skillsProficient in using MS Office applicationsAmenable to work in MOA or Eastwood&nbsp;&nbsp;---About MicroSourcingWith over 9,000 professionals across 13 delivery centers, MicroSourcing is the pioneer and largest offshore provider of managed services in the Philippines.&nbsp;&nbsp;Our Commitment to 100% YOUMicroSourcing believes that our strength lies in the diversity and talent of our people. We foster an inclusive culture that embraces all races, genders, ethnicities, abilities, and backgrounds. We provide space for different perspectives and offer opportunities for everyone to thrive.At MicroSourcing, equality isn’t just a slogan—it’s our way of life. We don’t just accept your unique, authentic self—we celebrate it and value every contribution to our collective success and growth. Join us in celebrating YOU and your 100%!&nbsp;&nbsp;For more information, visit https://www.microsourcing.com/*Terms &amp; conditions apply",Human Resources,,,Jobstreet,
IT Intern | On-Site | Paid Internship,Staff Domain Inc,https://ph.jobstreet.com/job/83228490?type=standard&ref=search-standalone&origin=cardTitle#sol=6c8c775c59c482ed7db1e607c9729f82781e3e19,"Requirements:Currently taking BS in Information Technology/Computer Science or its equivalentKnowledgeable in the following:WindowsSystem AdministrationNetworkIT Asset DocumentationMust be currently enrolled in an internship program.With a minimum internship of 400 hours.2 Internship positions are available.Must be willing to work onsite (Gamma, Level 36 Cyberscape, Topaz Rd, Ortigas Center, Manila, Metro Manila)Shift: Monday to Friday, 7:00AM – 4:00PMPaid Internship&nbsp;About Staff DomainStaff Domain connects the best local talent with progressive businesses from all around the world. We firmly believe that great professionals need a great environment to enjoy and thrive in. The clients that our employees work directly with are vetted intricately to make sure that our employees will only be working with the most stable companies and that there are opportunities for growth and advancement--these are not just highly possible, it's a guarantee. This is why, we are the #SmartPlaceToGrow",Information Technology,,,Jobstreet,
SMM Manager (Bahasa Indonesia),Forward,https://ph.linkedin.com/jobs/view/smm-manager-bahasa-indonesia-at-forward-4184911682?position=30&pageNum=0&refId=F0w94m0NfxkdJw458OHyhw%3D%3D&trackingId=xbGPblUm3bbmWITZ%2FEk%2BxA%3D%3D,"At Forward, we connect iGaming visionary companies with the industry’s brightest minds, delivering solutions that go beyond the ordinary. From marketing and R&amp;D to technology, VIP customer experience, and data analytics, we handpick talent that empowers businesses to excel on a global stage. We don’t just fill positions—we build the partnerships that elevate careers and drive innovation forward.One of our strong partners is looking for a dynamic SMM Manager (iGaming), who has experience with Asia region and is fluent in Bahasa Indonesia. Key Responsibilities:Management of general brand social networks: planning, content creation, submission of region to related departments (design, gaming, copywriting), reporting;Creation of an SMM-strategy for the poker directionConducting advertising campaigns: selection of public pages for advertising, coordination,moderation, accountabilityFulfillment of set KPIs (ER, AGR)Creation of activations and rafflesCoordination of work with the media asset of the brand: activities, demonstrations with ambassadors,streamers in social networksTraining, internship of young specialists Planning posts, writing them and posting them on Telegram, Instagram, FacebookGeneration of ideas and implementation of contests, giveaways, etc.Close cooperation with the site's editorial teams and the creative departmentCommunication with brand ambassadors and streamers Qualifications:Experience: 2-3+ years of experience in social media management, preferably in the iGaming or entertainment sector.Content Creation: Strong skills in crafting engaging content tailored for various platforms, including Instagram, Facebook, and Telegram.Analytical Mindset: Ability to analyze performance metrics and adapt strategies to achieve KPIs effectively.Campaign Management: Experience in planning and executing advertising campaigns, with a focus on community engagement and growth.Team Player: Excellent collaboration skills to work closely with cross-functional teams, including design, gaming, and creative departments.Communication Skills: Strong interpersonal skills for effective communication with brand ambassadors, streamers, and internal stakeholders.Creative Problem Solver: A passion for generating new ideas, contests, and activations that resonate with the audience.Adaptable: Ability to stay updated on social media trends and implement best practices in a rapidly changing environment.Language Skills: Fluency in Bahasa Indonesia and English. We offer:Remote workVacation: 20 working days.Paid sick leaveLearning CoverageTeam Building programsMental Health ProgramsSport coverage",Staffing at Recruiting,Philippines,Full-time,Linkedin,
IT Intern/OJT,"Yokogawa Philippines, Inc.",https://ph.jobstreet.com/job/83235471?type=standard&ref=search-standalone&origin=cardTitle#sol=5394db9425476b3b45080b133209116afb98f27e,"Qualifications:Must be currently taking a degree in Computer Science/Information Technology or any related course.Able to do basic computer and network troubleshooting.Has knowledge in installing and configuring Windows.Provide support in other IT-related tasks.Allowance will be provided. (200php/day)By responding to Yokogawa Philippines Inc.’s (YPI) Job Advertisement, consent is considered given to YPI to collect the required personal data for the purpose of recruitment and processing of your application with expectation that YPI will protect personal data with security safeguards that are reasonable and appropriate to the sensitivity of the personal data, to protect it from unauthorized access, use or disclosure and complies with applicable regulatory requirements with respect to the retention of personal data.",Information Technology,,,Jobstreet,
IT Intern/OJT (Cebu) | Allowance Provided | INT-9D7A264,KMC Solutions,https://ph.jobstreet.com/job/82935091?type=standard&ref=search-standalone&origin=cardTitle#sol=cb778b27e11c65c6d84c44fa636a383e3ae40bb0,"Make your next big career move by applying as KMC Solutions' next IT OSS INTERN!IT OSS Intern is responsible for providing technical and non-technical assistance to all end-users and IT infrastructure support.&nbsp;On top of your salary, here are the exciting benefits you can look forward to:You’ll be interacting with key players such as C-level executives from enterprise-level organizations which can expand your skills and network.Making sound decision-making and flexibility to ensure team dynamics and productivity.Hybrid work setupCompetitive salary and benefitsHMO + free dependentAccess to KMC's exclusive pantry (MadMax Coffee, Fresh Fridge)Diverse learning &amp; growth opportunitiesAccessible Cloud HR platform (Sprout)Above standard leaves&nbsp;The main responsibilities of a IT OSS INTERNSHIP include:Assist staff performing system back up and maintenance functionsAssist network and hardware troubleshootingAssist in updating user and technical documentationRun calls to troubleshoot desktop and PC problemsProvide help desk support to staff requiring technical assistanceAssist with building and deploying desktop computers and laptops images for deployment.Other responsibilities as directed by supervisor.&nbsp;To apply, you must be an expert on the following requirements:Excellent customer interface skillsGood interpersonal communication skillsStrong communications skills, both written and oral&nbsp;It will also be favorable if you are knowledgeable in:Candidate must possess at least Bachelor's in Computer Science/Information Technology or equivalentPreferably with 300 to 800++ hours (about 1 month+) internship requirementsWilling to be assigned in multiple locationsWilling to work on shifting schedule, Holiday, weekends, and Night shiftNo work experience required.",Information Technology,,,Jobstreet,
