title,company,link,job_desc,job_func,location,job_type,source,selected
Intern - Commercial,Universal Music Group,https://ph.linkedin.com/jobs/view/intern-commercial-at-universal-music-group-4176133495?position=23&pageNum=0&refId=CtHk8OWUMRGZ9HH4C6wF%2FA%3D%3D&trackingId=ji4aJLz%2BU%2B%2BwsgZZcosXaA%3D%3D,"We are UMG, the Universal Music Group. We are the world’s leading music company. In everything we do, we are committed to artistry, innovation and entrepreneurship. We identify and develop recording artists and songwriters, and we produce, distribute and promote the most critically acclaimed and commercially successful music to delight and entertain fans around the world.We are currently looking for Interns for our Commercial &amp; Digital Strategy team.The Commercial team has 3 verticals - Data Analytics, Digital, and D2C/E-Commerce. As a key support function, we play a crucial role in driving the organization's growth and success by aligning overall strategy with business objectives. With the primary goal of maximizing revenue generation, we provide strategic insights and solutions across various functions within the organization. We leverage data-driven insights, incorporation of direct-to-consumer (D2C) strategy, and optimization of digital tools across platforms (i.e. Spotify, Apple, Meta, TikTok, and YouTube) championing maximum support for our artists' releases and plans.The Interns will assist in various projects within the 3 verticals of Commercial team and will collaborate with multiple departments on a daily basis.How You'll CREATEData Analytics Assist Data Scientist in curating data visualizations of track/artist performance, streams/views analysis, and consumer behavior across the music industry in PHSearch for viral posts that utilize priority tracks within social media and digital platforms for the PH domestic and international teamsDigitalConduct market research and present case studies about the different digital marketing strategies by other music labels and across PH's music industryWeekly monitoring of digital streaming platform charts and track placements in editorial playlistsE-CommerceAssist D2C manager in ideation and mock-up creation for domestic releasesDesirable traitsUndergraduate on business, data science, marketing, operation management or related fieldsHigh problem-solving skill and strong attribute in time &amp; project managementCuriosity, passion for all things digital and strong team spiritAbility to work well in a dynamic, fast-paced team environment while meeting critical deadlinesKnowledgeable in Microsoft Office, including Excel and PowerPoint, plus the ability to quickly learn and work with the new systems and softwareAbility to create, analyze, and comprehend marketplace data and sales analytics for use in forecasting, production, and communication with others (optional)Good verbal and written English communications skillsHave strong passion in music and eager to learn new systemsPassionate about music is a super plusInterested? Please follow the link to submit your application today!Note: Only shortlisted applicants will be contacted.About us:Universal Music Group (UMG) is the world leader in music-based entertainment, with a broad array of businesses engaged in recorded music, music publishing, merchandising and audiovisual content in more than 60 countries.Featuring the most comprehensive catalog of recordings and songs across every musical genre, UMG identifies and develops artists and produces and distributes the most critically acclaimed and commercially successful music in the world. Committed to artistry, innovation and entrepreneurship, UMG fosters the development of services, platforms and business models in order to broaden artistic and commercial opportunities for our artists and create new experiences for fans.UMG's catalog is marketed through two distinct divisions, Universal Music Enterprises (in the U.S.) and Universal Strategic Marketing (outside the U.S.). UMG also includes Universal Music Publishing Group, one of the industry's premier music publishing operations worldwide and Bravado, the leading provider of consumer, lifestyle and branding services to recording artists and entertainment brands around the world.Job Category:Internships","Management, Manufacturing","Manila City, National Capital Region (NCR)",Internship,Linkedin,
Partnerships Intern,PayMongo,https://ph.linkedin.com/jobs/view/partnerships-intern-at-paymongo-4188980058?position=7&pageNum=0&refId=CtHk8OWUMRGZ9HH4C6wF%2FA%3D%3D&trackingId=7Y5PQuzn1BhDXywybCB7oA%3D%3D,"PayMongo is the Philippines’ leading financial operating system, enabling businesses to accept payments, manage finances, and scale effortlessly. Over the next few years, we aim to redefine the financial landscape with innovative solutions that simplify and empower business growth.PayMongo is looking for a Partnerships Intern to support our growing network of financial institutions and technology partners. This is a great opportunity to gain hands-on experience in the fintech industry, working alongside cross-functional teams to help scale PayMongo’s partner ecosystem and optimize operational workflows.As a Partnerships Intern, you will assist in:Partnership Support: Assist in managing relationships with key financial partners, including banks, e-wallet providers, and payment networks. Support the tracking and execution of partner agreements and operational workflows.Coordinate with internal teams to ensure smooth partner interactionsBusiness Development Assistance: Help identify potential partnership opportunities through market research and outreach. Assist in preparing presentations, reports, and proposals for partners. Support partner onboarding and engagement initiativesAnalytics &amp; Operations: Monitor and analyze partnership performance metrics to provide insights. Document best practices and help standardize processes for partner management. Assist in resolving partner inquiries by coordinating with relevant teamsYou may be a fit if:You are a motivated and detail oriented intern who is eager to learn about partnerships and fintechStrong analytical and problem solving skillsExcellent communication and interpersonal skillsAbility to manage multiple tasks and work in a fast paced environmentPassion for technology and financial servicesExperience in business development, partnerships, or operations (through coursework, projects, or other internships)Familiarity with productivity tools (Google Suite, ClickUp, Notion)Interest in fintech, payments, or digital financePayMongo is a financial technology company empowering businesses to scale and thrive with powerful financial tools. We started the company in March 2019, and we are backed by Silicon Valley's most forward-thinking investors including Y Combinator, Peter Thiel, Founders Fund and Stripe. We are looking for people with passion, grit and the integrity to help us build the future of payments.",Iba pa,"Taguig City, National Capital Region (NCR)",Internship,Linkedin,1
Product Owner Intern,GoTeam,https://ph.linkedin.com/jobs/view/product-owner-intern-at-goteam-4149628799?position=16&pageNum=0&refId=CtHk8OWUMRGZ9HH4C6wF%2FA%3D%3D&trackingId=h1k5%2BXuEkvwYnxg4egPuBA%3D%3D,"Job SummaryProduct Owner Intern Position DescriptionThe Product Owner Intern at GoTeam plays a critical role in shaping the product development process. This position is designed for individuals eager to gain hands-on experience in product management, collaborating closely with cross-functional teams to ensure our products meet customer needs and align with business objectives. Interns will assist in defining product vision, prioritizing features, and ensuring successful product delivery.Key ResponsibilitiesDefine and prioritize product backlog items based on stakeholder input and market research.Collaborate with the development team to clarify requirements and ensure alignment with project goals.Act as a liaison between stakeholders and the development team to communicate vision and expectations.Monitor project progress and make necessary adjustments to the product roadmap.Evaluate product performance and gather feedback for continuous improvement.QualificationsPursuing a Bachelor’s degree in Business Administration, Marketing, Computer Science, or a related field.Currently enrolled in an Internship or OJT subjectMinimum of 300 internship hoursBasic understanding of Agile methodologies and product development processes.Prior experience in project management, product management, or relevant internships is a plus.Strong analytical skills with the ability to derive insights from data.Excellent communication skills, both written and verbal.Proficiency in Microsoft Office Suite and familiarity with project management tools (e.g., Jira, Trello).Desired AttributesHighly motivated and enthusiastic about learning and contributing to a team environment.Detail-oriented with a passion for product innovation and user experience.Ability to work collaboratively in a fast-paced environment while managing multiple tasks.Equal Opportunity StatementGoTeam is committed to diversity and equal opportunity in employment. We encourage all qualified applicants to apply for open positions without regard to race, color, religion, gender, sexual orientation, national origin, disability, or any other protected characteristic.Work Set-upOffice","Product Management, Marketing","Cebu City, Central Visayas (Region VII)",Internship,Linkedin,
Environmental and Social (E&amp;S) Data Operations Intern,MSCI Hong Kong Limited,https://ph.jobstreet.com/job/83291558?type=standard&ref=search-standalone&origin=cardTitle#sol=7ea95f1481e391318efbdf4033be003117c13486,"Your Team ResponsibilitiesThe Environmental and Social (E&amp;S) team provides high-quality data to internal stakeholders and ensures that outputs are aligned with the methodology. Through the use of available resources in automation and integrating human-in-the-loop in the processes, the team also aims to achieve their target percentage on precision and recalls ensuring high-quality environment and social data and timely delivery.Your Key ResponsibilitiesAddress data issues in the given task by following the predefined scope and objectives and examining all relevant areasSupport in writing output prompts for new datapoints by exploring OpenAI and Microsoft Co-Pilot in building and writing sample prompts for the E&amp;S team to use and test in the projectEnsure the accurate data extraction adhering to the new E&amp;S methodology, where the interns will be helping the E&amp;S team in validating the data extraction done by checking the data and its alignment with the new E&amp;S methodologyIdentify source of error and provide detailed investigation/remarks for each issue or incorrect extraction by giving the correct data that should have been extracted from the issuer reports usedCommunicate results and create detailed progress reports to support the E&amp;S team's data validation analysis by having a weekly update in the weekly scrums/ placeholders set by the E&amp;S teamEnsure the timely completion of validation tasks: the validation files, which will be reviewed by interns, will be sporadically shared with a tight deadline and strict ETAs should be metYour Skills and Experience That Will Help You ExcelUndergraduate students taking Finance/Economics or Business Management, International Development &amp; Relations, Social Science, Interdisciplinary Studies, Sustainability, or related degreesSound knowledge about ESG and responsible investment in general and knowledge on the company disclosures, filings, public company reporting including 10-Ks, annual reports, and CSRKnowledge on prompt writing and OpenAI/ Co-pilotKeen to details and independent worker as well as good team player with a strong sense of ownershipProficient in Excel/Word; Excellent comprehension and analytical skillsCan join the Internship program is from June to August 2025",Management,,,Jobstreet,
OPERATIONS - IT INTERN (CAN START ASAP),"Marie France Bodyline International, Inc.",https://ph.jobstreet.com/job/82615657?type=standard&ref=search-standalone&origin=cardTitle#sol=58bfe676b4f1393dec9cd24b63875d6ddc481f14,"JOIN OUR TALENT COMMUNITYThere’s a whole world of opportunities in front of you.&nbsp;Our PurposeWe are Ardent World Inc., an FMCG, in the business of personal care and retail vanity products. AWI is the product of a passionate desire to bring quality, affordable skin care solutions to everyone. We combine passion with science and in-depth analytics to bring products to market that people can feel and see the difference.&nbsp;A World of OpportunitiesAWI Professionals in our talent community share the same passion for excellence and thrives well with these qualities:Goal driven mindset;Firm understanding of business and economics to develop strategies and grow the business;Strong creative and problem-solving skills;Strong management and leadership skills: able to get the best of people and inspire them to followExcellent communication skills: can interact with different organizational levels;Learning attitude: to keep up with the digital transformation of the organization.&nbsp;What You'll DoAs an Operations-IT Intern, you will:Assist in identifying test requirements and designing test casesAssist in conducting software testing to ensure functionality meets specificationsHelp create technical documentation and report defects, ensuring timely fixesCollaborate with developers and business units for system improvementsHelp troubleshoot Office 365 issues and ensure timely updatesAssist in the administration and configuration of Office 365 services&nbsp;What We're Looking ForCurrently enrolled undergraduate students set to graduate this yearStudents currently pursuing a degree in IT, Computer Science, or related fieldsWith analytical and problem-solving skillsAttention to detail and ability to document findings clearlyWillingness to learn and adapt in a fast-paced environmentTeam player with excellent communication skills&nbsp;What’s In It For You?Hands-on experience in software testing and quality assuranceMentorship from industry professionalsExposure to real-world business and IT challengesAllowance at the end of internship periodOpportunity to contribute to an innovative company culture",Information Technology,,,Jobstreet,
Interns,"Insular Life Assurance Co., Ltd.",https://ph.jobstreet.com/job/83089710?type=standard&ref=search-standalone&origin=cardTitle#sol=813948c3417358d06f27dfcffec0b18dffb6d3d1,"Internship Opportunity: Business Transformation Interns (Process Mapping)📍 Alabang, Muntinlupa | Start Date: April 2025Are you looking for a meaningful internship experience where you can apply what you’ve learned and make real impact? Insular Life, the first and largest Filipino life insurance company, is looking for 4 driven and analytical students to join our Business Transformation Unit as Process Mapping Interns!💼 What You’ll Do:As a Process Mapping Intern, you will:Assist in documenting, analyzing, and mapping out current business processes.Work closely with process owners across departments to gather information.Use tools (e.g., Microsoft Visio, Lucidchart, etc.) to create visual workflows and process documentation.Help identify opportunities for process improvement and efficiency.Present findings and support implementation of enhancements, if applicable.⏰ Internship Details:Start Date: April 2025Work Hours: Minimum of 300 hours, 8 hours/dayWork Arrangement: Hybrid setup — onsite at least 2x a week at Insular Life Corporate Centre, Alabang, Muntinlupa🎓 Who Should Apply:We’re looking for students who are:Currently enrolled in their 3rd or 4th year of undergraduate studiesTaking up courses such as:Industrial EngineeringManagement EngineeringBusiness AdministrationInformation SystemsOperations ManagementOrganizational DevelopmentComputer Science (with interest in business process analysis)Detail-oriented, organized, and comfortable speaking with various stakeholdersKnowledgeable or interested in learning process documentation and mapping tools🌟 Why Intern at Insular Life?Gain hands-on experience with real-world business transformation projectsLearn from experienced mentors in process improvement and change managementContribute to meaningful work that directly supports organizational development",Healthcare,,,Jobstreet,
Events Marketing Specialist,TaskUs,https://ph.linkedin.com/jobs/view/events-marketing-specialist-at-taskus-4183483239?position=15&pageNum=0&refId=CtHk8OWUMRGZ9HH4C6wF%2FA%3D%3D&trackingId=3eS8R1jykYSn2iCNXF5SaA%3D%3D,"About TaskUs:  TaskUs is a provider of outsourced digital services and next-generation customer experience to fast-growing technology companies, helping its clients represent, protect and grow their brands. Leveraging a cloud-based infrastructure, TaskUs serves clients in the fastest-growing sectors, including social media, e-commerce, gaming, streaming media, food delivery, ride-sharing, HiTech, FinTech, and HealthTech.The People First culture at TaskUs has enabled the company to expand its workforce to approximately 45,000 employees globally. Presently, we have a presence in twenty-three locations across twelve countries, which include the Philippines, India, and the United States.It started with one ridiculously good idea to create a different breed of Business Processing Outsourcing (BPO)! We at TaskUs understand that achieving growth for our partners requires a culture of constant motion, exploring new technologies, being ready to handle any challenge at a moment's notice, and mastering consistency in an ever-changing world. What We Offer:  At TaskUs, we prioritize our employees' well-being by offering competitive industry salaries and comprehensive benefits packages. Our commitment to a People First culture is reflected in the various departments we have established, including Total Rewards, Wellness, HR, and Diversity. We take pride in our inclusive environment and positive impact on the community. Moreover, we actively encourage internal mobility and professional growth at all stages of an employee's career within TaskUs. Join our team today and experience firsthand our dedication to supporting People First. What can you expect in an Events Marketing Specialist role with TaskUs: As a Marketing Specialist- Events, you will play a key role in supporting the planning and execution of events that enhance brand awareness and engagement. You will collaborate closely with internal teams and vendors to ensure seamless experiences that reflect our company's values and vision. If you're eager to learn, highly organized, and passionate about events, we want to hear from you!Key Responsibilities:  Event Coordination:Assist in planning and executing events, including conferences, client meetings, internal engagements, and webinars.Support logistics, vendor coordination, and on-site execution to ensure smooth operations. Creativity &amp; Innovation:Contribute fresh ideas to enhance event themes, branding, and attendee experiences.Stay updated on industry trends to help bring creative elements to each event. Stakeholder Collaboration:Work with cross-functional teams, including marketing, sales, and HR, to align events with business objectives.Assist in collecting and incorporating stakeholder feedback into event planning. Budget &amp; Resource Management:Help track event budgets and support cost-effective planning.Coordinate vendor payments and assist in contract negotiations. Post-Event Analysis:Gather attendee feedback and help assess event success.Compile reports on event performance and key takeaways for continuous improvement.Required Qualifications:  Experience in event planning, marketing, or related fields (internships or academic projects are a plus).  Strong organizational and time management skills.  Creative mindset with attention to detail.  Excellent communication and teamwork abilities.  Ability to manage multiple tasks in a fast-paced environment.  Basic knowledge of event logistics and marketing principles.  Ability to manage multiple projects simultaneously in a fast-paced environment.  How We Partner To Protect You:   TaskUs will neither solicit money from you during your application process nor require any form of payment in order to proceed with your application. Kindly ensure that you are always in communication with only authorized recruiters of TaskUs. DEI:  In TaskUs we believe that innovation and higher performance are brought by people from all walks of life. We welcome applicants of different backgrounds, demographics, and circumstances. Inclusive and equitable practices are our responsibility as a business. TaskUs is committed to providing equal access to opportunities. If you need reasonable accommodations in any part of the hiring process, please let us know.We invite you to explore all TaskUs career opportunities and apply through the provided URL  https://www.taskus.com/careers/ .","Marketing, Sales",Philippines,Full-time,Linkedin,1
Logistics Intern with Allowance - Bagumbayan Taguig,"Sanitary Care Products Asia, Inc.",https://ph.jobstreet.com/job/83231197?type=standard&ref=search-standalone&origin=cardTitle#sol=ebea29a13a9f91005daf643f4aef517bebe5408f,"Logistics Intern will gain practical experience in Logistics management, supporting both operational and analytical tasks. This role provides understanding of logistics processes such as reverse logistics, GPS data analysis, last mile delivery evaluations, and fleet maintenance management.Graduating student of Business Administration with a focus on Statistics or Data Science, Information Systems or any related field.Can render at least 400 -500 hours of internship.Proficient in Microsoft Office Suite (Excel, Word, PowerPoint).Willing to work onsite from Mondays to Fridays at Bagumbayan Industrial Estate, Taguig City (near SM Bicutan &amp; Waltermart Bicutan)","Manufacturing, Transport & Logistics",,,Jobstreet,
Desktop Intern,"Digital Room (Philippines) , Inc.",https://ph.jobstreet.com/job/83209265?type=standard&ref=search-standalone&origin=cardTitle#sol=40708a4afc96fac875cd6ca1abd5b0e284eb744b,"Desktop Support Intern – Job DescriptionOverviewThe Desktop Support Intern will assist the IT team in providing technical support to end-users, troubleshooting hardware and software issues, and maintaining IT assets. This internship offers hands-on experience in desktop support, system maintenance, and IT service management, making it an excellent opportunity for students or recent graduates to gain real-world IT skills.Responsibilities and DutiesTechnical Support &amp; TroubleshootingAssist with troubleshooting and resolving basic hardware, software, and network connectivity issues.Support end-users with software installations, system configurations, and peripheral setup.Provide first-level assistance for desktop and laptop-related issues under IT supervision.System Maintenance &amp; SecurityHelp perform routine system maintenance, updates, and security patching.Installation &amp; ConfigurationSupport IT staff in setting up new desktops, laptops, and peripherals.Assist in installing and configuring operating systems and business applications.User Assistance &amp; TrainingProvide guidance to employees on IT best practices and basic troubleshooting steps.Documentation &amp; Asset ManagementMaintain records of IT support requests, troubleshooting steps, and resolutions.Assist in tracking and managing IT assets, including inventory updates and device assignments.Proactive Monitoring &amp; Issue PreventionMonitor system performance for potential issues and report findings to the IT team.Assist in implementing preventative measures to reduce recurring IT incidents.Technical Skills &amp; QualificationsCurrently pursuing or recently completed an Associate’s or Bachelor’s degree in IT, Computer Science, or a related field.Basic knowledge of Windows, macOS, Microsoft 365, and networking fundamentals.Familiarity with IT troubleshooting techniques, strong problem-solving skills and attention to detail.Excellent communication and teamwork skills.Work ArrangementLocation: Mandaluyong (or company-specific location).Schedule: Part-time or full-time internship (based on availability and business needs).Onsite Role: May require occasional hands-on work with IT hardware and equipment.With PHP 100 per day allowance for interns",Information Technology,,,Jobstreet,
Finance Admin Assistant,Enderun Colleges,https://ph.linkedin.com/jobs/view/finance-admin-assistant-at-enderun-colleges-4183309431?position=4&pageNum=0&refId=CtHk8OWUMRGZ9HH4C6wF%2FA%3D%3D&trackingId=6cttZ3tylQDxR8GEvWH9hA%3D%3D,"Company DescriptionEnderun Colleges is a prestigious undergraduate college offering bachelor's degree and non-degree courses in international hospitality management, business administration, entrepreneurship, and economics. The college has academic partnerships with Ducasse Education and Les Roches International School of Hotel Management, providing students with real-world experience through work internships both in the Philippines and abroad.Role DescriptionThe Finance Administrative Assistant plays a critical role in ensuring the smooth operation of financial and administrative tasks within the organization.&nbsp;This position supports operational efficiency by streamlining processes and ensuring smooth workflow through maintaining detailed and accurate financial records, centralized communication, cost monitoring, time management, and regulatory compliance.QualificationsAdministrative Processes and Administrative Assistance skillsBilling Process and Invoicing skillsFinance knowledge and experienceStrong attention to detail and organizational skillsStrong leadership and problem-solving skillsProficiency in MS Office applicationsExperience in a financial or administrative role is a plusBachelor's degree in Accounting, Business, Finance or equivalentEssential Functions: Financial Record Keeping: Improve accuracy by managing and maintaining accurate financial records, including invoices, receipts, and financial reports.Budget Management Support: Assists in budget preparation, tracking expenses, and ensuring expenditures align with the budget.Processing Payments: Handles accounts payable and receivable, prepares invoices, and ensures timely payment processing.Data Entry and Analysis: Enters financial data into systems and generates reports for analysis.Compliance Assistance: Ensures adherence to financial regulations, company policies, and auditing requirementsAdministrative Support: Schedules meetings, maintains calendars, and handles correspondence related to financial matters","Banking & Financial Services, Sales",National Capital Region (NCR),Full-time,Linkedin,
