title,company,link,job_desc,job_func,location,job_type,source,selected
Sales and Service Representative,Prince Valiant International Corporation,https://ph.jobstreet.com/job/83173189?type=standard&ref=search-standalone&origin=cardTitle#sol=284827627b801ba1b933e3bd780ceb4825925d76,"About the roleAs a Sales and Service Engineer at Prince Valiant International Corporation, you will play a crucial role in driving the company's growth and success. This full-time position is based in the Bicol Region and or Other Luzon Regions and involves engaging with customers, providing technical expertise, and delivering exceptional sales and after-sales support. Your strategic contributions will be instrumental in expanding the company's market presence and strengthening its position as a leader in the industry.What you'll be doingActively identify and pursue new sales opportunities, leveraging your strong technical knowledge and industry expertiseDeliver consultative sales presentations, providing tailored solutions that address customers' specific needsMaintain and nurture strong relationships with existing customers, ensuring their satisfaction and loyaltyProvide on-site technical support and after-sales services, ensuring the smooth operation of our products and solutionsCollaborate with the engineering and product teams to provide valuable feedback and insights for product development and improvementParticipate in industry events, trade shows, and networking activities to stay informed about market trends and build a strong professional networkWhat we're looking forMinimum of 2-3 years of experience in a sales or technical sales role, preferably within the Sales industryStrong technical background and understanding of the Sales and Service Engineer - for Scientific &amp; Enginering domainExcellent communication and interpersonal skills, with the ability to engage with customers at all levelsDemonstrated success in achieving sales targets and delivering exceptional customer satisfactionProactive and adaptable, with the ability to work independently and as part of a teamProficient in the use of sales and customer relationship management (CRM) toolsBachelor's degree in Engineering, Science, Business, or a related fieldWhat we offerCompetitive salary and performance-based bonusesComprehensive benefits package (including insurance and commissions)Opportunities for professional development and career advancementOpportunity for training abroadSupportive and collaborative work environmentWork-life balance initiatives, such as flexible work arrangements About usPrince Valiant International Corporation is a leading provider of innovative solutions in the field of Forensic, Scientific and Engineering Industry. With a strong presence in the country, we are dedicated to delivering high-quality products and exceptional customer service. Our commitment to innovation, sustainability, and customer satisfaction has made us a trusted partner for businesses across the region. Join our dynamic team and be a part of our continued success story.Apply now for this exciting opportunity!",Sales,Bicol Region (Region V),Full-time,Jobstreet,
Business Development Engineer,Multivac Pte Ltd - Rep office in the Philippines,https://ph.jobstreet.com/job/82705080?type=standard&ref=search-standalone&origin=cardTitle#sol=aa2a7003bbe6293d9def03ed10bf22c4eb2d0bc5,"1.Primary Responsibilities&nbsp;Sales Engineer1. Identify potential sales opportunities in the food processing and bakery &nbsp;industry with existing customers and new prospects by making personal sales calls, following up on leads provided by the company, and by other prospecting methods as appropriate.2. Utilize resources provided by the company to further the sales process including marketing tools, demonstration facilities, and other sales associates as necessary.3. Work closely with Sales Administration in the quote and order process, according to established procedures.4. Utilize CRM(C4C) according to established procedures, such as, professionally and efficiently update and maintain all CRM data including customer data, all customer contact details, current opportunity forecast data, along with competitive information.5. Provide all necessary information and documentation for the completion of sales proposals and orders. Take responsibility for managing customer expectations as they relate to the order process.6. Monitor and report competitive activity in territory and elsewhere.7. Attend and participate in trade shows, sales meetings, industry meetings and other activities as directed by management.8. Be an active student of the industry and of good selling practices.&nbsp;2.Requirement1. Bachelor of Science in electrical engineering or equivalent2. Sales experience in food processing and/or food packaging industry3. Applicants with a strong background in the food/bakery industry preferred4. Experienced in MS Office Applications ( Outlook, Word, Excel, PowerPoint, Teams )5. DL, owns a car&nbsp;&nbsp;3.Personal Attributes / CharacteristicsHigh integrity and positive attitudePossess excellent customer service focus, interpersonal and communication skillsAbility to work independently, proactive, assertive and creativeMust be bilingual in English/TagalogWilling to travel occasionally within the PH and to Germany/Asian countriesPossess initiative and meticulous in workGood organizing and planning skills&nbsp;&nbsp;4.RemunerationBasic Salary = 50 K – 65 K PHPCommission on salesTransport ReimbursementCar allowanceYear End BonusPerformance IncentivesHealth benefits&nbsp;&nbsp;About us:&nbsp;The MULTIVAC Group is one of the world's leading manufacturers of integrated packaging solutions for food products of all types, for life science and healthcare products, consumer and industrial goods. The MULTIVAC Group has approximately 7,300 employees worldwide, with nearly 4,900 of these employees based out of its headquarters in Wolfertschwenden, Germany. With more than 82 subsidiaries, we are represented on all continents. The MULTIVAC product portfolio comprises a wide range of packaging technologies, labelling and marking equipment, quality control systems and automation solutions. Our product range is completed with equipment upstream of the packaging machine in the areas of portioning and processing of food – especially meat and bakery products. Further information can be found at: www.multivac.com",Sales,Central Luzon (Region III),Full-time,Jobstreet,
Sales Engineer,DUBEON CORPORATION,https://ph.jobstreet.com/job/82809210?type=standard&ref=search-standalone&origin=cardTitle#sol=a36bd104da58980b7bc4030cbc2dd0b66454a9a9,"We are hiring Sales EngineersAs we continue to expand, we are looking for individuals who have the ability to generate new business opportunities while managing and growing an existing customer base. This will be an opportunity for you to manage your designated sales territory.&nbsp;Qualifications:Graduate of any Engineering Course (Preferably EE, ECE, ICE and ME).With at least 2 years proven experience in industrial sales.Must possess excellent oral and written communication skills.In-depth knowledge of and experience with the sales process.Excels at lead generation, relationship building, and closing deals.Must know how to drive.Benefits:Above-Average salaryStatutory benefitsTraining Benefits (Local and InternationalHMO upon regularizationPerformance IncentivesPerformance BonusOther additional benefits",Sales,Western Visayas (Region VI),Full-time,Jobstreet,
Technical Sales Analyst,Vertiv,https://ph.jobstreet.com/job/83108879?type=standard&ref=search-standalone&origin=cardTitle#sol=43b1388e7401aac01f86d031475366baf6b14958,"Position Summary:To provide technical support through customizing submittal documents, and searching, tracking and processing Thermal Management sales opportunities that will allow the Vertiv Sales Representatives to close business quickly and supply their customers with the most accurate equipment selections and solutions for their applications, based on plans, specifications and design condition. Provide support for Local Vertiv Offices (LVO’s) through tracking, documenting, reviewing and coordinating bid opportunities with the sales representatives and external customers (all bidders/contractors).&nbsp;Job Responsibilities: Provide customized submittal packages on Thermal Management products requested by the sales representatives and/or customers Perform bid reviews on different FTP, builders exchange or contractor sites to search for Thermal Management product leads and opportunities Perform daily customer engagement through calls and emails on tracking the status of the bids-to-quotes-to-orders transactions while identifying the results (won/lost/abandoned/cancelled) and reasons. Perform tracking, documenting and coordinating bid opportunities with the sales representatives and externalcustomers (all bidders/contractors) Identifies customer needs through communication and probing. Creates solutions to customer problems. &nbsp;Provide sound recommendations to their queries. Provides resolution the first time. Assists customers in handling, servicing, follow-up, communication and closure of issues. Completes workload on time. Monitors if transactions are processed in a timely manner. Implements error-proofing method to ensure all transactions done are accurately. Participates in conferences calls, meetings and discussions with customers.Job Qualifications: Bachelor’s degree in mechanical engineering or any HVAC-R equivalent Refrigeration, electrical, and HVAC background or related technical degree. 1-2 years of HVAC-R experience 1-2 years of customer service and sales technical support experience At least 18 months as Associate Engineer (Technical Support) with the team Thorough knowledge of refrigeration and air-conditioning basics Knowledgeable in interpreting Mechanical drawings and specifications Knowledge on Adobe Acrobat Professional and Microsoft Excel and other MS Office applications Can communicate clearly using the English language in both written and oral form Knowledge on data center operation Good analytical and mathematical skills Excellent interpersonal and presentation skills Can work independently with minimal supervision Excellent time management and problem-solving skills Demonstrated industry, systems and process knowledge Culturally attuned to customers around the globeThe successful candidate will embrace Vertiv’s Core Principals &amp; Behaviors to help execute our Strategic Priorities.&nbsp;&nbsp;OUR CORE PRINCIPALS:&nbsp; Safety.&nbsp; Integrity.&nbsp;Respect.&nbsp; Teamwork.&nbsp; Diversity &amp; Inclusion.OUR STRATEGIC PRIORITIES Customer Focus Operational Excellence High-Performance Culture Innovation Financial StrengthOUR BEHAVIORS Own It Act With Urgency Foster a Customer-First Mindset Think Big and Execute Lead by Example Drive Continuous Improvement Learn and Seek Out Development",Administration & Office Support,Philippines,Full-time,Jobstreet,1
Sales Executive,Misumi South East Asia Pte Ltd,https://ph.jobstreet.com/job/82956556?type=standard&ref=search-standalone&origin=cardTitle#sol=fe85f92f30bb79fb12a070f8d07cca4e204b3066,Sales Executive-Outdoor(Philippines)&nbsp;We are looking for talented professionals to join us for the abovementioned position and will primarily be involved in the following:ResponsibilitiesDevelop new business accounts and maintain good business relationship with existing customersExplore new business opportunities and customers for new productsPlan and carried out business opportunity activities to achieve business targetsUnderstand key industry &amp; market trends in various manufacturing industriesProvide strong support to customer enquiries in technical information gatheringPreparation and present reports on business opportunities&nbsp;RequirementsAt least a Diploma holder preferably in Mechanical/ Industrial/ Precision Engineering or other fieldAt least 2-3 years of B2B sales experience preferably in Engineering fieldSales experience with manufacturing parts and industrial components will be an advantageProficient in MS Office (Excel and Powerpoint) and SalesforceAble to conduct presentation to big group of engineersAble to identify new business opportunities&nbsp;Resourceful to obtain new Industrial InformationResults orientatedPro-active and self-disciplined attitudeMust have valid driving licenseMust own a carOthersWork Location: Work from homeWork schedule: 9am – 6pm&nbsp;,Sales,"Batangas City, CALABARZON (Region IV-A)",Full-time,Jobstreet,
Enterprise Business Analyst,"Integrated Micro-Electronics, Inc.",https://ph.jobstreet.com/job/83097097?type=standard&ref=search-standalone&origin=cardTitle#sol=a0ebbc91b2146bbdbc78f64e10c82235c6f1a7d4,"Join Our Dynamic ICT Team as an Enterprise Business Analyst!We are looking for a skilled Enterprise Business Analyst to be a key player in our ICT Team. This role offers the opportunity to make a significant impact on our business systems and overall business success.Job Responsibilities:Manages projects.Documents business processes and procedures.Aligns customer business requirements with system specifications and prepares relevant documentation.Provides comprehensive support, including ERP transactional assistance, configuration, training, and handling access authorization requests.Introduces new technologies, tools, and processes to enhance internal or customer operations and reduce costs.Conducts training sessions for users and IT personnel.Implements process improvements to optimize efficiency.Qualifications:Degree in EngineeringMinimum of 1 year of experience in an EMS companyWith at least one year of related work experience in a manufacturing company, particularly in the field of finance, supply chain or ITKnowledge of manufacturing SAP Production Planning (SAP PP)Knowledge of manufacturing, supply chain, finance business processesKnowledge of ERP systems functions; experience in a manufacturing set-up is an advantageAbility to create business process flowsKnowledge of ERP transactions and configurationExcellent communication and presentation skillsIf you're ready to leverage your analytical skills and expertise to help us achieve our goals, apply today and join us on this exciting journey!",Information Technology,"Biñan City, CALABARZON (Region IV-A)",Full-time,Jobstreet,
Business Analyst (Inventory),"iRely-Philippines, Inc.",https://ph.jobstreet.com/job/83042332?type=standard&ref=search-standalone&origin=cardTitle#sol=77f02a48028d549169a1d19e1e1947e5d4a078c0,"iRely is looking for a Business Analyst to join their Product Development Team to work on the Inventory Accounting Module of their Software Product. This role is integral to the ongoing success and retention of our customers, and the competitiveness of our software products.&nbsp;&nbsp;Skills &amp; Qualifications&nbsp;6 plus years of experience and a minimum of 4 years experience as Software Business Analyst for Inventory Accounting/Manufacturing domain.Analyzing the customer issues, doing impact analysis on existing product features and suggest changes.Documenting business requirements, preparing statement of work and design solutions for the productGood Communication SkillsExperience working with ERP on Inventory Accounting.Experience in Perpetual Inventory Accounting systems.Experience in various costing methods like FIFO, LIFO, Average, Actual Cost and Lot cost.Experience in Inventory Adjustment, Cost Adjustments and Inventory Count.Experience in month end processing, balancing inventory valuation with financial reports and month closing.Knowledge in Logistics, Financial Accounting, Accounts Payable and Accounts Receivable.Experience leading a team.Good to have experience&nbsp;in fuel or commodity trading.Experience in MS SQL and Jira is nice to have.High Ownership AttitudeLeadership skillsDuties &amp; Responsibilities&nbsp;Collaborate with business stakeholders to understand and document their requirements.Designing Features and taking ownership of the delivery of changes.Resolving any issues and clarifications from existing customers.&nbsp;Supporting Implementation &amp; Sales.Assist the Product Manager in sprint planning and daily scrum.Laison with a team of developers and QAs to deliver sprints.",Information Technology,"Makati City, National Capital Region (NCR)",Full-time,Jobstreet,1
Industrial Engineering Analyst,One Food Group,https://ph.jobstreet.com/job/82643969?type=standard&ref=search-standalone&origin=cardTitle#sol=b1c8a23f5756acca8cab706ff248acd88ce46302,"Job Description:Contribute to the organization's continuous progress by applying various IE tools and techniques to real business cases.Identify root cause of existing problems and develop and implement cost effective and sustainable solutions that are backed up with data analysis.Create efficient flows by designing innovative tools, workstations and layout that adheres to the principles of ergonomics and executing these ideas using AutoCAD and SketchUp.Eliminate non-value adding activities by performing time study, work measurement and utilizing lean concepts.Ensure that approved recommendations are correctly executed by continuous monitoring during implementation and conducting on-site audit and measure.Learn and practice end-to-end project management, from planning work breakdown structures to monitoring project progress until project close out.Qualifications:Bachelor's degree in Industrial EngineeringFresh graduates are welcome to applyIf experienced, background in restaurant support systems is a plusData-driven mindset with strong organizational skillsProficient in Microsoft Office (especially Excel)Knowledgeable in CAD and SketchUp",Engineering,"Manila City, National Capital Region (NCR)",Full-time,Jobstreet,1
Business Development Officer,"Gardenia Bakeries Phils., Inc.",https://www.kalibrr.com/c/gardenia/jobs/252706/business-development-officer,"The person will spearhead business initiatives/projects, providing support and expertise in project executions. The successful candidate shall coordinate related activities on product developments with internal and external stakeholders, ensuring that all relevant parties are aligned on the project objectives. The successful candidate shall also support and attend to related queries on the product development and is expected to show the level of confidence, knowledge, and expertise in conducting discussions with local and overseas partners, as necessary.The person will spearhead business initiatives/projects, providing support and expertise in project executions. The successful candidate shall coordinate related activities on product developments with internal and external stakeholders, ensuring that all relevant parties are aligned on the project objectives. The successful candidate shall also support and attend to related queries on the product development and is expected to show the level of confidence, knowledge, and expertise in conducting discussions with local and overseas partners, as necessary.	Graduate of Business Management, Marketing, or any related course with relevant experience in Business Development for food products/FMCG	Minimum 3 years working experience in trading, preferably in International Trade business arrangements (Import/Export).	Strong business acumen and technical skills; able to grasp product knowledge and finance-related topics	Organized, self-motivated, and dynamic with good influencing skills.	Excellent verbal and written communication/presentation skills in Filipino and English. Knowledge in another language is a plus.	Must be willing to work onsite and in the field (as necessary).	Must be willing to work in Binan, LagunaHire NowSign UpLogin",Sales,"Biñan City, CALABARZON (Region IV-A)",Full-time,Kalibrr,
Business Analyst,Responsible Internet Sustainability Effort Inc. | RISE,https://www.kalibrr.com/c/synacy/jobs/252423/business-analyst,"The Business Analyst provides insights to enhance profitability by analyzing trends in revenue, sales, and operational costs. Working closely with teams, they help develop strategies to improve financial performance and align with company objectives. By offering data-driven recommendations, the Business Analyst ensures the organization remains agile and informed. Furthermore, the Business Analyst works on projects and performance management initiatives in support of the Head of Operations and Performance driving operational efficiency and business growth. 	Work alongside the RISE Group leadership to support business performance by providing data-driven insights that aid in decision making and strategic initiatives.	Support the Head of Operations and Performance in tracking and reporting on key project milestones, deliverables, and performance indicators (KPI).	Analyse sales and marketing reports and suggest strategies for improving business performance	Analyse promotional activities to ensure the funds invested are achieving optimal results, per marketing strategies	Perform strategic analysis and prepare financial models to support strategic planning activities	Work closely with the commercial managers and other commercial team members in providing data-backed recommendations to the client to support effective decision making	Coordinate with finance team to streamline and channel efforts to improve financial performance of the organisation	Provide input in budgeting and forecasting for sales, marketing and business planning to achieve organisational objectives	Evaluation and assessment of new investment opportunities and assist the management in investment decisions	Seek best practices to drive process standardisation in maintaining commercial systems; develop risk plansThe Business Analyst provides insights to enhance profitability by analyzing trends in revenue, sales, and operational costs. Working closely with teams, they help develop strategies to improve financial performance and align with company objectives. By offering data-driven recommendations, the Business Analyst ensures the organization remains agile and informed. Furthermore, the Business Analyst works on projects and performance management initiatives in support of the Head of Operations and Performance driving operational efficiency and business growth. 	Work alongside the RISE Group leadership to support business performance by providing data-driven insights that aid in decision making and strategic initiatives.	Support the Head of Operations and Performance in tracking and reporting on key project milestones, deliverables, and performance indicators (KPI).	Analyse sales and marketing reports and suggest strategies for improving business performance	Analyse promotional activities to ensure the funds invested are achieving optimal results, per marketing strategies	Perform strategic analysis and prepare financial models to support strategic planning activities	Work closely with the commercial managers and other commercial team members in providing data-backed recommendations to the client to support effective decision making	Coordinate with finance team to streamline and channel efforts to improve financial performance of the organisation	Provide input in budgeting and forecasting for sales, marketing and business planning to achieve organisational objectives	Evaluation and assessment of new investment opportunities and assist the management in investment decisions	Seek best practices to drive process standardisation in maintaining commercial systems; develop risk plans	A Bachelor’s degree in Accounting, Finance, Statistics, Economics, or similar	2+ years of experience in Business Analyst or Commercial roles	Critical thinking, analytical skills, and investigative skills	Knowledge commercial statement analysis 	Knowledge of basic data analysis tools	Ability to understand and apply statistical concepts to derive insights from financial data	Experience with business intelligence, process management, and CRM tools	Strong interpersonal skillsHire NowSign UpLogin",Management,"Makati City, National Capital Region (NCR)",Full-time,Kalibrr,1
